customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
6502-HCJTI;Male;1;Yes;No;7;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic); R$ 94,70 ; R$ 673,10 ;Yes
2606-RMDHZ;Male;0;No;No;6;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic); R$ 30,50 ; R$ 208,70 ;Yes
5774-XZTQC;Female;0;Yes;Yes;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 20,45 ; R$ 150,75 ;No
2676-SSLTO;Male;0;No;No;49;Yes;Yes;DSL;No;No;No;Yes;Yes;No;Two year;Yes;Bank transfer (automatic); R$ 66,15 ; R$ 3.199,00 ;No
6266-QHOJZ;Female;0;No;No;65;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;One year;Yes;Electronic check; R$ 89,85 ; R$ 5.844,65 ;No
7269-JISCY;Female;0;No;No;55;Yes;No;DSL;No;No;No;No;No;No;One year;No;Bank transfer (automatic); R$ 45,05 ; R$ 2.462,60 ;No
0363-SVHYR;Male;0;Yes;Yes;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic); R$ 86,85 ; R$ 6.263,80 ;No
8547-NSBBO;Male;0;No;No;35;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Month-to-month;Yes;Mailed check; R$ 96,75 ; R$ 3.403,40 ;No
8258-GSTJK;Male;1;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 77,00 ; R$ 237,75 ;Yes
6861-OKBCE;Female;0;No;Yes;11;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic); R$ 20,10 ; R$ 221,35 ;Yes
9940-RHLFB;Female;0;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check; R$ 75,30 ; R$ 75,30 ;Yes
6591-QGOYB;Male;0;No;No;17;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Bank transfer (automatic); R$ 106,65 ; R$ 1.672,10 ;No
9070-BCKQP;Female;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic); R$ 110,15 ; R$ 7.881,20 ;No
6421-SZVEM;Female;0;Yes;Yes;28;Yes;No;Fiber optic;Yes;No;No;No;No;Yes;One year;Yes;Bank transfer (automatic); R$ 82,85 ; R$ 2.320,80 ;No
1328-EUZHC;Female;0;Yes;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 20,10 ; R$ 370,50 ;No
2995-UPRYS;Female;1;Yes;No;40;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic); R$ 99,20 ; R$ 4.062,20 ;Yes
8878-RYUKI;Female;0;No;No;52;Yes;No;DSL;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 59,45 ; R$ 3.043,70 ;No
9633-DENPU;Female;0;Yes;No;47;Yes;No;DSL;No;Yes;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic); R$ 58,60 ; R$ 2.723,40 ;No
7811-JIVPF;Female;0;No;No;23;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic); R$ 49,70 ; R$ 1.081,25 ;No
7113-HIPFI;Male;0;Yes;Yes;66;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Mailed check; R$ 65,85 ; R$ 4.097,05 ;No
8541-QVFKM;Female;0;No;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 73,50 ; R$ 632,20 ;No
6686-YPGHK;Male;1;No;No;47;Yes;No;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;No;Mailed check; R$ 85,50 ; R$ 4.042,30 ;Yes
1383-EZRWL;Female;0;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 20,05 ; R$ 164,85 ;Yes
9258-CNWAC;Female;0;Yes;Yes;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic); R$ 113,65 ; R$ 8.166,80 ;No
5371-VYLSX;Female;1;No;No;50;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 83,40 ; R$ 4.113,70 ;No
6374-AFWOX;Male;0;Yes;No;46;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Mailed check; R$ 65,65 ; R$ 3.047,15 ;No
4759-TRPLW;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 70,40 ; R$ 70,40 ;Yes
5317-FLPJF;Female;0;No;No;66;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic); R$ 61,35 ; R$ 4.193,40 ;No
7621-VPNET;Female;0;Yes;No;42;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;Yes;Credit card (automatic); R$ 85,90 ; R$ 3.729,75 ;No
6034-YMTOB;Female;0;No;No;5;Yes;No;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check; R$ 75,65 ; R$ 399,45 ;No
8563-IIOXK;Male;0;Yes;Yes;7;Yes;No;DSL;Yes;No;No;No;No;No;One year;Yes;Electronic check; R$ 49,75 ; R$ 331,30 ;Yes
4903-CNOZC;Male;0;No;No;29;Yes;Yes;DSL;No;Yes;Yes;No;No;Yes;One year;No;Credit card (automatic); R$ 70,90 ; R$ 1.964,60 ;No
4353-HYOJD;Female;0;Yes;Yes;27;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check; R$ 49,85 ; R$ 1.336,15 ;No
8020-BWHYL;Female;1;No;No;15;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic); R$ 75,30 ; R$ 1.147,45 ;Yes
7267-FRMJW;Female;0;Yes;Yes;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 20,10 ; R$ 486,05 ;No
2982-VPSGI;Female;0;Yes;No;11;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 94,00 ; R$ 1.078,90 ;Yes
4188-FRABG;Male;0;Yes;No;57;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Electronic check; R$ 103,05 ; R$ 5.925,75 ;No
8199-ZLLSA;Male;0;No;No;67;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic); R$ 118,35 ; R$ 7.804,15 ;Yes
4128-ETESU;Female;1;Yes;No;47;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Electronic check; R$ 99,70 ; R$ 4.747,20 ;No
0620-DLSLK;Female;0;No;No;13;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check; R$ 81,90 ; R$ 1.028,90 ;No
4625-EWPTF;Male;0;No;No;8;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 30,45 ; R$ 226,45 ;Yes
5980-NOPLP;Female;0;Yes;No;44;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 96,10 ; R$ 4.364,10 ;Yes
3850-OKINF;Male;0;Yes;Yes;71;Yes;Yes;DSL;Yes;No;No;No;Yes;No;One year;Yes;Electronic check; R$ 66,20 ; R$ 4.692,55 ;No
6892-XPFPU;Male;1;Yes;No;24;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 104,25 ; R$ 2.433,90 ;Yes
8010-EZLOU;Male;1;No;No;15;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 80,20 ; R$ 1.217,25 ;Yes
1156-ZFYDO;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check; R$ 19,75 ; R$ 19,75 ;No
3295-YVUSR;Male;1;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check; R$ 72,60 ; R$ 154,30 ;No
8016-NCFVO;Male;1;No;No;55;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 116,50 ; R$ 6.382,55 ;No
4119-ZYPZY;Male;1;No;No;71;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Electronic check; R$ 106,80 ; R$ 7.623,20 ;No
5549-ZGHFB;Male;0;Yes;Yes;50;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 24,95 ; R$ 1.261,45 ;No
7577-SWIFR;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 89,25 ; R$ 89,25 ;No
0303-WMMRN;Male;0;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check; R$ 19,25 ; R$ 86,05 ;No
6408-OTUBZ;Female;0;No;No;66;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;One year;Yes;Bank transfer (automatic); R$ 104,55 ; R$ 6.779,05 ;No
5204-HMGYF;Female;0;Yes;Yes;49;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Mailed check; R$ 87,20 ; R$ 4.345,00 ;No
1078-TDCRN;Female;1;Yes;No;3;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 30,75 ; R$ 82,85 ;No
3727-OVPRY;Male;0;Yes;Yes;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic); R$ 25,70 ; R$ 1.714,55 ;No
3797-FKOGQ;Male;0;No;Yes;11;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check; R$ 86,20 ; R$ 893,20 ;No
7622-NXQZR;Male;0;No;No;28;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic); R$ 30,10 ; R$ 810,85 ;No
6196-HBOBZ;Male;0;Yes;No;65;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Electronic check; R$ 99,35 ; R$ 6.347,55 ;No
3970-XGJDU;Female;0;No;No;62;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic); R$ 19,20 ; R$ 1.123,65 ;No
7017-VFULY;Female;0;Yes;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic); R$ 20,10 ; R$ 43,15 ;No
5562-YJQGT;Female;0;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic); R$ 20,35 ; R$ 35,10 ;No
8807-OPMBM;Female;0;Yes;Yes;55;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic); R$ 25,65 ; R$ 1.388,00 ;No
5439-WIKXB;Male;1;Yes;No;41;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 94,55 ; R$ 3.851,45 ;No
9874-QLCLH;Female;0;Yes;Yes;17;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 104,20 ; R$ 1.743,50 ;Yes
8294-UIMBA;Female;0;No;No;30;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic); R$ 94,40 ; R$ 2.638,10 ;No
8109-YUOHE;Male;0;No;No;17;Yes;No;DSL;Yes;Yes;No;No;No;No;One year;No;Mailed check; R$ 56,10 ; R$ 946,95 ;No
5840-NVDCG;Female;0;Yes;Yes;16;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Two year;No;Bank transfer (automatic); R$ 68,25 ; R$ 1.114,85 ;No
8092-NLTGF;Male;0;No;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic); R$ 24,75 ; R$ 1.777,60 ;No
5928-QLDHB;Male;0;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 76,25 ; R$ 684,85 ;No
9840-EFJQB;Female;0;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Electronic check; R$ 74,35 ; R$ 74,35 ;No
0696-UKTOX;Male;0;No;Yes;23;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check; R$ 54,15 ; R$ 1.312,45 ;No
4801-KFYKL;Male;0;No;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic); R$ 19,45 ; R$ 159,20 ;No
3472-OAOOR;Male;0;Yes;Yes;19;No;No phone service;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Mailed check; R$ 34,95 ; R$ 610,20 ;No
6135-OZQVA;Female;0;No;No;7;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 53,65 ; R$ 404,35 ;No
8062-YBDOE;Male;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 69,65 ; R$ 69,65 ;Yes
2252-JHJGE;Male;0;No;No;61;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;No;Electronic check; R$ 104,00 ; R$ 6.363,45 ;No
4188-PCPIG;Female;0;Yes;No;57;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;Two year;Yes;Credit card (automatic); R$ 70,35 ; R$ 4.124,65 ;No
6000-APYLU;Male;0;No;No;9;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 80,80 ; R$ 713,10 ;Yes
7105-BENQF;Male;0;No;Yes;15;Yes;No;DSL;Yes;No;Yes;No;No;Yes;One year;No;Mailed check; R$ 64,85 ; R$ 950,75 ;No
7721-DVEKZ;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 19,65 ; R$ 19,65 ;No
3566-VVORZ;Female;0;Yes;No;12;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic); R$ 45,90 ; R$ 505,95 ;No
9507-HSMMZ;Male;0;No;No;54;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 20,00 ; R$ 1.149,65 ;No
2480-SQIOB;Male;0;Yes;Yes;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 44,80 ; R$ 169,65 ;No
0947-IDHRQ;Female;0;No;No;7;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check; R$ 80,30 ; R$ 526,70 ;Yes
7813-TKCVO;Female;0;Yes;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; R$ 20,35 ; R$ 393,15 ;No
0128-MKWSG;Female;0;No;Yes;26;No;No phone service;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;No;Mailed check; R$ 45,80 ; R$ 1.147,00 ;No
3672-YITQD;Male;1;Yes;No;36;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 84,10 ; R$ 3.021,60 ;Yes
4350-ZTLPI;Female;0;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic); R$ 108,95 ; R$ 5.718,20 ;No
9048-JVYVF;Male;0;No;No;3;Yes;No;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 69,35 ; R$ 191,35 ;Yes
0361-HJRDX;Female;0;No;No;68;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic); R$ 64,35 ; R$ 4.539,60 ;No
5727-MYATE;Male;0;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic); R$ 90,80 ; R$ 6.397,60 ;No
3823-KYNQY;Male;0;No;No;12;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic); R$ 24,95 ; R$ 280,40 ;No
8988-ECPJR;Female;1;Yes;Yes;34;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check; R$ 79,60 ; R$ 2.718,30 ;Yes
7570-WELNY;Female;0;Yes;No;68;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Two year;Yes;Bank transfer (automatic); R$ 84,70 ; R$ 5.711,05 ;No
3021-VLNRJ;Female;0;No;Yes;50;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;One year;Yes;Credit card (automatic); R$ 70,80 ; R$ 3.478,15 ;No
3776-EKTKM;Female;1;No;No;1;No;No phone service;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check; R$ 36,45 ; R$ 36,45 ;Yes
2080-CAZNM;Female;1;No;No;41;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 104,40 ; R$ 4.133,95 ;No
1028-FFNJK;Male;1;Yes;No;30;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 101,50 ; R$ 2.917,65 ;No
6907-FLBER;Male;0;No;No;1;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check; R$ 54,30 ; R$ 54,30 ;No
3001-UNBTL;Male;1;Yes;Yes;29;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 103,95 ; R$ 2.964,80 ;No
5982-PSMKW;Female;0;Yes;Yes;23;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic); R$ 91,10 ; R$ 2.198,30 ;No
3507-GASNP;Male;0;No;Yes;60;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; R$ 19,95 ; R$ 1.189,90 ;No
7096-ZNBZI;Female;0;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic); R$ 26,45 ; R$ 1.914,50 ;No
1902-XBTFB;Male;0;No;Yes;22;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check; R$ 89,40 ; R$ 2.001,50 ;Yes
1676-MQAOA;Male;0;No;No;72;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic); R$ 75,10 ; R$ 5.336,35 ;No
0786-IVLAW;Female;1;No;No;66;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic); R$ 108,10 ; R$ 7.238,60 ;No
7566-DSRLQ;Female;0;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check; R$ 110,15 ; R$ 7.998,80 ;No
0643-OKLRP;Female;1;Yes;No;47;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check; R$ 80,35 ; R$ 3.825,85 ;Yes
7245-JMTTQ;Female;0;No;No;51;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Electronic check; R$ 111,50 ; R$ 5.703,25 ;No
6050-IJRHS;Female;0;Yes;Yes;70;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check; R$ 106,50 ; R$ 7.397,00 ;No
6202-JVYEU;Male;0;No;No;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check; R$ 19,90 ; R$ 164,60 ;No
8591-TKMZH;Male;0;Yes;Yes;59;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Mailed check; R$ 111,10 ; R$ 6.555,20 ;No
0734-OXWBT;Male;0;No;Yes;3;Yes;No;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;No;Mailed check; R$ 70,70 ; R$ 225,65 ;No
4282-ACRXS;Male;1;Yes;No;38;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 24,85 ; R$ 955,75 ;No
0365-TRTPY;Female;0;No;No;37;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic); R$ 91,20 ; R$ 3.382,30 ;No
7349-ALMUX;Male;0;No;No;37;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Bank transfer (automatic); R$ 65,60 ; R$ 2.313,80 ;No
9381-NDKME;Female;1;Yes;No;24;No;No phone service;DSL;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic); R$ 40,65 ; R$ 933,30 ;Yes
6502-KUGLL;Female;0;Yes;Yes;14;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic); R$ 59,45 ; R$ 780,85 ;No
1841-YSJGV;Male;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic); R$ 109,95 ; R$ 7.852,40 ;No
2794-XIMMO;Male;0;Yes;No;53;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Electronic check; R$ 60,45 ; R$ 3.184,25 ;Yes
8382-SHQEH;Female;0;Yes;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; R$ 84,90 ; R$ 764,95 ;Yes
3511-BFTJW;Male;0;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Credit card (automatic); R$ 38,50 ; R$ 2.763,00 ;No
7668-XCFYV;Female;1;Yes;No;17;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 92,55 ; R$ 1.614,70 ;No
2983-ZANRP;Female;0;Yes;Yes;2;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 73,55 ; R$ 145,40 ;Yes
7845-URHJN;Female;0;Yes;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic); R$ 20,15 ; R$ 156,25 ;Yes
3034-ZBEQN;Female;0;Yes;No;48;No;No phone service;DSL;No;Yes;Yes;No;No;No;One year;No;Mailed check; R$ 34,70 ; R$ 1.604,50 ;Yes
5018-HEKFO;Female;0;No;No;10;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check; R$ 24,50 ; R$ 270,15 ;No
2923-ARZLG;Male;0;Yes;Yes;0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check; R$ 19,70 ;   ;No
3976-NLDEZ;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 20,60 ; R$ 20,60 ;No
2282-YGNOR;Female;0;No;No;29;Yes;No;DSL;Yes;No;Yes;Yes;No;No;One year;No;Credit card (automatic); R$ 58,00 ; R$ 1.734,50 ;No
5336-UFNZP;Female;1;Yes;Yes;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check; R$ 107,45 ; R$ 7.047,50 ;No
6854-EXGSF;Female;0;No;No;8;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic); R$ 65,50 ; R$ 573,15 ;No
1241-EZFMJ;Male;0;Yes;No;61;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic); R$ 25,45 ; R$ 1.538,60 ;No
9233-PSYHO;Female;1;No;No;45;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic); R$ 100,15 ; R$ 4.459,80 ;No
5376-PCKNB;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic); R$ 104,45 ; R$ 7.459,00 ;No
8044-BGWPI;Male;0;Yes;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check; R$ 21,15 ; R$ 306,05 ;No
4060-LDNLU;Male;0;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check; R$ 96,20 ; R$ 639,70 ;No
3589-PPVKW;Male;0;No;No;9;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check; R$ 44,40 ; R$ 348,15 ;No
8327-LZKAS;Female;1;Yes;No;43;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check; R$ 107,55 ; R$ 4.533,90 ;Yes
5887-IKKYO;Male;0;Yes;Yes;58;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic); R$ 94,35 ; R$ 5.563,65 ;No
1075-BGWOH;Male;1;Yes;No;16;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check; R$ 98,75 ; R$ 1.587,55 ;Yes
1755-RMCXH;Male;0;Yes;Yes;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; R$ 20,30 ; R$ 40,25 ;No
0302-JOIVN;Female;0;Yes;No;8;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Electronic check; R$ 101,15 ; R$ 842,90 ;Yes
3858-XHYJO;Female;0;Yes;No;40;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic); R$ 105,75 ; R$ 4.228,55 ;No
4299-SIMNS;Male;0;No;No;9;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check; R$ 81,15 ; R$ 784,45 ;No
7025-IWFHT;Male;0;No;No;41;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;One year;Yes;Electronic check; R$ 89,55 ; R$ 3.729,75 ;No
6261-LHRTG;Female;0;No;No;26;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic); R$ 54,75 ; R$ 1.406,90 ;No
