Customer;State;Customer Lifetime Value;Response;Coverage;Education;Effective To Date;EmploymentStatus;Gender;Income;Location Code;Marital Status;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Policy Type;Policy;Renew Offer Type;Sales Channel;Total Claim Amount;Vehicle Class;Vehicle Size
ZX50209;California;1.096.093.667;No;Extended;College;2/17/11;Employed;F;29815;Rural;Single;95;35;18;0;2;Personal Auto;Personal L1;Offer4;Agent;76.175.672;Four-Door Car;Medsize
CZ84042;Oregon;2.660.931.663;No;Basic;High School or Below;1/25/11;Employed;F;53333;Rural;Married;66;4;34;0;1;Personal Auto;Personal L1;Offer2;Branch;22.945.038;Two-Door Car;Medsize
SQ54906;Oregon;2.004.350.666;Yes;Basic;College;2/22/11;Unemployed;F;0;Suburban;Divorced;66;16;35;4;1;Personal Auto;Personal L3;Offer1;Branch;316.8;Four-Door Car;Small
QE21030;Washington;1.548.352.986;No;Basic;High School or Below;02/09/2011;Employed;M;24661;Suburban;Married;196;6;28;0;7;Personal Auto;Personal L1;Offer2;Call Center;1.961.162.049;Luxury SUV;Medsize
WP60679;Oregon;8.940.579.278;No;Basic;Bachelor;01/06/2011;Employed;M;95351;Urban;Married;111;31;74;0;5;Personal Auto;Personal L1;Offer1;Web;40.648.025;Sports Car;Medsize
BZ47770;Washington;5.083.789.524;No;Basic;Bachelor;01/09/2011;Employed;F;62088;Rural;Married;64;6;28;2;4;Corporate Auto;Corporate L2;Offer1;Agent;73.258.034;Two-Door Car;Medsize
TS76653;Nevada;9.031.214.859;Yes;Extended;Master;2/23/11;Unemployed;F;0;Suburban;Single;122;15;47;0;9;Personal Auto;Personal L2;Offer1;Branch;65.052.179;Sports Car;Medsize
IJ28717;Oregon;3.209.832.209;No;Basic;College;2/13/11;Employed;M;31503;Suburban;Married;105;17;74;3;2;Personal Auto;Personal L2;Offer1;Agent;504;SUV;Medsize
XL78013;Oregon;2.233.243.946;Yes;Extended;College;01/11/2011;Employed;M;49078;Suburban;Single;97;10;3;0;2;Corporate Auto;Corporate L3;Offer2;Branch;484.013.411;Four-Door Car;Medsize
KN90631;Nevada;8.560.162.384;No;Basic;High School or Below;1/16/11;Retired;F;28120;Suburban;Married;112;7;52;0;3;Personal Auto;Personal L3;Offer1;Web;537.6;SUV;Medsize
KU59569;California;7.714.623.619;No;Basic;College;2/25/11;Unemployed;F;0;Suburban;Single;106;3;90;0;8;Personal Auto;Personal L3;Offer2;Agent;763.2;Sports Car;Medsize
IE71278;California;2.936.993.695;No;Extended;Bachelor;02/10/2011;Employed;M;44369;Urban;Divorced;77;7;35;3;1;Personal Auto;Personal L2;Offer1;Web;362.276.183;Four-Door Car;Medsize
VY76337;Washington;5.112.104.787;No;Basic;High School or Below;1/20/11;Disabled;M;15131;Suburban;Married;67;14;13;0;9;Personal Auto;Personal L3;Offer1;Agent;321.6;Four-Door Car;Large
YC77374;California;5.119.901.412;No;Basic;Bachelor;02/08/2011;Employed;F;26890;Suburban;Married;65;28;37;0;4;Personal Auto;Personal L3;Offer2;Branch;312;Two-Door Car;Small
FX78218;California;2.494.869.528;No;Basic;Doctor;02/12/2011;Employed;M;45855;Rural;Married;62;0;26;1;1;Personal Auto;Personal L3;Offer3;Web;0.887629;Four-Door Car;Large
ZK11389;Oregon;235.946.802;Yes;Basic;Bachelor;1/31/11;Employed;M;76358;Rural;Married;66;25;3;0;2;Corporate Auto;Corporate L1;Offer3;Agent;86.461.582;Four-Door Car;Medsize
MO82744;California;5.656.203.464;No;Basic;Bachelor;01/01/2011;Employed;F;45586;Urban;Divorced;72;17;20;0;4;Personal Auto;Personal L2;Offer1;Branch;20.342.306;Four-Door Car;Medsize
GG20671;Nevada;1.567.313.621;No;Extended;College;01/01/2011;Employed;M;43267;Suburban;Married;78;8;10;0;2;Special Auto;Special L2;Offer4;Agent;453.073.096;Four-Door Car;Large
YC53575;Oregon;8.509.453.945;No;Extended;High School or Below;1/24/11;Unemployed;M;0;Suburban;Single;82;15;20;0;2;Personal Auto;Personal L2;Offer2;Branch;590.4;Four-Door Car;Medsize
ES82658;Oregon;641.824.871;No;Extended;Master;01/03/2011;Employed;M;46648;Rural;Divorced;81;8;26;0;7;Personal Auto;Personal L3;Offer4;Web;123.576.765;Four-Door Car;Medsize
SU44811;Oregon;305.570.113;No;Extended;High School or Below;1/19/11;Employed;F;42406;Rural;Married;77;15;49;0;1;Corporate Auto;Corporate L3;Offer4;Call Center;108.871.857;Four-Door Car;Medsize
AZ43057;California;574.605.593;No;Basic;Master;2/20/11;Employed;M;50798;Rural;Married;72;21;59;0;7;Personal Auto;Personal L3;Offer2;Call Center;64.977.867;Four-Door Car;Medsize
XU56756;Oregon;235.946.802;Yes;Basic;Bachelor;1/31/11;Employed;M;76358;Rural;Married;66;25;3;0;2;Personal Auto;Personal L1;Offer3;Agent;86.461.582;Four-Door Car;Medsize
TM24806;Oregon;6.005.847.375;Yes;Extended;College;2/23/11;Retired;M;13528;Suburban;Single;86;21;35;0;3;Personal Auto;Personal L2;Offer1;Agent;412.8;Four-Door Car;Medsize
ZH18791;Oregon;5.028.839.465;No;Basic;Bachelor;01/10/2011;Unemployed;M;0;Rural;Married;67;21;85;0;8;Personal Auto;Personal L3;Offer1;Branch;80.753.763;Four-Door Car;Medsize
CE10235;California;3.409.677.392;No;Extended;Bachelor;1/31/11;Employed;F;85023;Suburban;Married;85;4;69;0;1;Personal Auto;Personal L1;Offer2;Agent;408;Four-Door Car;Medsize
IQ96928;Oregon;4.348.139.173;No;Basic;High School or Below;2/27/11;Unemployed;F;0;Suburban;Single;62;20;9;0;7;Corporate Auto;Corporate L1;Offer1;Agent;675.661.163;Four-Door Car;Small
BM55732;Nevada;8.337.194.193;No;Basic;High School or Below;2/16/11;Employed;F;74460;Suburban;Married;69;3;25;0;2;Corporate Auto;Corporate L2;Offer4;Web;331.2;Two-Door Car;Medsize
PC76141;Nevada;2.346.675.378;No;Basic;Bachelor;01/11/2011;Medical Leave;M;22932;Suburban;Married;62;2;97;0;1;Personal Auto;Personal L1;Offer1;Web;297.6;Four-Door Car;Small
RV98208;Arizona;4.991.035.369;No;Basic;College;1/29/11;Employed;F;54189;Rural;Married;62;11;84;0;3;Personal Auto;Personal L1;Offer1;Agent;29.035.528;Two-Door Car;Medsize
LJ21457;California;2.879.505.701;No;Basic;College;1/28/11;Employed;M;42247;Suburban;Divorced;74;4;52;0;1;Personal Auto;Personal L3;Offer3;Web;355.2;Two-Door Car;Small
MV86976;California;3.482.038.245;No;Extended;High School or Below;01/03/2011;Unemployed;M;0;Suburban;Single;96;31;85;0;1;Personal Auto;Personal L2;Offer1;Agent;726.132.858;Four-Door Car;Medsize
HS13676;California;8.216.391.903;No;Premium;High School or Below;1/13/11;Unemployed;M;0;Suburban;Single;117;3;33;0;9;Personal Auto;Personal L2;Offer1;Agent;983.127.481;Four-Door Car;Medsize
OX35378;Oregon;315.545.562;No;Extended;Bachelor;01/08/2011;Employed;M;36706;Suburban;Married;80;19;67;0;1;Personal Auto;Personal L3;Offer1;Agent;488.296.267;Four-Door Car;Medsize
VL95438;Arizona;5.292.202.092;No;Basic;College;01/10/2011;Employed;M;67899;Suburban;Married;66;5;31;1;6;Corporate Auto;Corporate L3;Offer3;Agent;316.8;Four-Door Car;Medsize
YU32377;Oregon;6.553.943.457;No;Basic;College;01/05/2011;Unemployed;F;0;Suburban;Single;61;4;68;0;2;Corporate Auto;Corporate L2;Offer3;Call Center;365.820.487;Two-Door Car;Medsize
QW88350;Washington;7.618.442.045;No;Basic;College;2/23/11;Employed;F;41900;Urban;Married;63;0;34;0;2;Corporate Auto;Corporate L3;Offer2;Web;170.496.071;Four-Door Car;Large
TM61357;Nevada;2.461.078.085;No;Extended;Bachelor;2/15/11;Employed;M;72786;Urban;Married;76;10;9;0;2;Personal Auto;Personal L1;Offer4;Agent;363.845.631;Four-Door Car;Medsize
CP99334;Oregon;314.281.161;No;Extended;College;1/30/11;Employed;F;60108;Suburban;Married;78;0;63;0;1;Personal Auto;Personal L3;Offer1;Agent;507.060.901;Four-Door Car;Medsize
AO20938;Arizona;3.202.140.422;No;Basic;High School or Below;01/12/2011;Employed;F;31433;Suburban;Married;100;5;23;0;2;Personal Auto;Personal L1;Offer2;Call Center;635.020.091;SUV;Small
OY32548;Washington;5.096.700.181;No;Basic;College;01/07/2011;Employed;F;27940;Rural;Married;65;21;3;1;4;Personal Auto;Personal L3;Offer2;Agent;2.766.775;Two-Door Car;Medsize
XE36531;California;4.889.609.695;No;Extended;High School or Below;01/05/2011;Employed;F;51246;Suburban;Married;122;4;89;0;1;Personal Auto;Personal L3;Offer2;Web;817.692.013;SUV;Medsize
SZ86381;Oregon;5.112.570.311;No;Basic;Bachelor;1/14/11;Employed;M;56587;Suburban;Divorced;65;4;88;1;6;Personal Auto;Personal L3;Offer1;Web;312;Four-Door Car;Medsize
YY29772;Arizona;2.725.322.949;No;Basic;High School or Below;01/04/2011;Employed;F;45025;Suburban;Married;69;35;85;1;1;Personal Auto;Personal L2;Offer1;Agent;452.271.771;Four-Door Car;Medsize
FG69718;California;9.780.852.337;No;Extended;High School or Below;01/10/2011;Unemployed;F;0;Suburban;Single;132;13;47;0;3;Corporate Auto;Corporate L3;Offer1;Call Center;950.4;SUV;Medsize
MI81870;Arizona;1.504.257.658;No;Premium;Bachelor;02/04/2011;Employed;F;22799;Suburban;Married;190;10;75;0;6;Corporate Auto;Corporate L1;Offer2;Branch;912;SUV;Medsize
QH27767;Oregon;5.308.291.752;No;Basic;Doctor;1/26/11;Employed;M;82601;Urban;Divorced;66;9;38;0;3;Personal Auto;Personal L2;Offer4;Agent;186.387.874;Four-Door Car;Medsize
IV54766;Oregon;1.916.098.994;Yes;Extended;Master;2/20/11;Employed;F;22705;Suburban;Divorced;239;19;59;0;7;Personal Auto;Personal L1;Offer2;Agent;1.294.700.423;Luxury SUV;Medsize
AD33653;Oregon;3.324.551.776;No;Extended;High School or Below;01/08/2011;Unemployed;M;0;Suburban;Married;92;13;17;0;1;Personal Auto;Personal L2;Offer1;Agent;441.6;Two-Door Car;Medsize
HU54636;California;3.791.549.972;No;Extended;College;1/30/11;Employed;F;41212;Urban;Married;95;13;27;0;1;Personal Auto;Personal L1;Offer4;Web;405.443.681;Four-Door Car;Medsize
CD45044;Arizona;7.600.034.998;No;Basic;High School or Below;02/03/2011;Unemployed;F;0;Suburban;Single;70;3;94;0;2;Personal Auto;Personal L2;Offer1;Agent;504;Four-Door Car;Medsize
CB61335;California;6.950.100.195;No;Extended;High School or Below;02/05/2011;Employed;F;21687;Suburban;Married;88;10;68;0;8;Personal Auto;Personal L3;Offer2;Agent;603.100.479;Four-Door Car;Medsize
DL53457;California;4.605.036.646;Yes;Basic;College;1/28/11;Medical Leave;F;22571;Suburban;Single;63;29;51;0;9;Personal Auto;Personal L3;Offer2;Web;302.4;Four-Door Car;Large
YG68142;Oregon;5.864.381.825;No;Basic;High School or Below;02/11/2011;Employed;F;72032;Suburban;Married;72;10;73;0;4;Personal Auto;Personal L2;Offer2;Web;438.149.129;Four-Door Car;Medsize
UI24036;Washington;1.537.418.296;No;Extended;Bachelor;2/19/11;Employed;F;42570;Urban;Married;128;5;52;0;2;Personal Auto;Personal L2;Offer2;Agent;587.409.205;SUV;Large
LD63324;Arizona;3.230.576.665;Yes;Extended;College;01/05/2011;Employed;M;62873;Urban;Divorced;81;0;41;0;1;Corporate Auto;Corporate L3;Offer2;Call Center;20.775.186;Four-Door Car;Medsize
LB29621;Oregon;929.454.951;No;Extended;Bachelor;1/22/11;Employed;F;21370;Rural;Married;77;1;35;0;2;Corporate Auto;Corporate L3;Offer2;Call Center;105.181.202;Four-Door Car;Medsize
XB43625;Arizona;2.504.871.709;No;Basic;Bachelor;01/10/2011;Employed;F;66081;Rural;Single;64;31;92;1;1;Personal Auto;Personal L3;Offer1;Branch;42.029.731;Four-Door Car;Small
FI65786;Oregon;7.081.690.974;No;Extended;Master;02/01/2011;Employed;F;93854;Suburban;Married;87;18;41;0;9;Corporate Auto;Corporate L2;Offer4;Web;417.6;Two-Door Car;Large
ZC61874;Arizona;9.560.049.227;No;Extended;Doctor;02/03/2011;Disabled;F;19429;Suburban;Married;122;18;21;0;9;Special Auto;Special L1;Offer1;Branch;68.345.551;SUV;Small
QA66968;California;6.756.062.791;No;Extended;Bachelor;1/31/11;Employed;F;46879;Urban;Married;86;3;62;2;3;Personal Auto;Personal L3;Offer1;Agent;324.944.098;Four-Door Car;Medsize
YQ98322;Oregon;5.290.666.331;No;Basic;Bachelor;01/04/2011;Employed;M;36791;Suburban;Divorced;68;26;62;0;3;Personal Auto;Personal L2;Offer1;Agent;326.4;Four-Door Car;Medsize
EN27946;California;8.391.133.455;No;Premium;High School or Below;2/17/11;Employed;M;40211;Suburban;Married;106;5;98;2;6;Personal Auto;Personal L2;Offer1;Call Center;710.740.743;Two-Door Car;Small
GT18396;Arizona;211.512.328;No;Extended;College;02/05/2011;Employed;M;48642;Rural;Married;77;23;69;0;2;Personal Auto;Personal L2;Offer2;Branch;92.307.736;Four-Door Car;Medsize
KL43280;California;926.432.766;No;Premium;College;02/03/2011;Employed;M;69063;Suburban;Married;115;12;65;0;3;Personal Auto;Personal L1;Offer1;Branch;552;Two-Door Car;Small
DB93245;Arizona;2.853.600.347;No;Basic;Doctor;1/19/11;Employed;F;87455;Urban;Divorced;71;10;46;0;1;Corporate Auto;Corporate L3;Offer2;Call Center;329.238.904;Four-Door Car;Medsize
SN53710;Washington;6.245.443.568;No;Extended;High School or Below;1/16/11;Employed;M;80101;Suburban;Single;79;16;8;0;3;Personal Auto;Personal L3;Offer3;Call Center;4.429.167;Four-Door Car;Medsize
IB82793;California;2.129.063.055;No;Basic;High School or Below;01/11/2011;Unemployed;M;0;Suburban;Divorced;61;13;81;1;1;Corporate Auto;Corporate L3;Offer1;Agent;292.8;Four-Door Car;Medsize
CT74097;Nevada;1.478.961.805;No;Extended;College;2/18/11;Employed;M;51817;Suburban;Divorced;129;20;78;4;2;Personal Auto;Personal L1;Offer1;Branch;712.833.284;SUV;Small
HE20556;Arizona;532.438.786;No;Basic;Bachelor;1/18/11;Employed;F;31561;Suburban;Divorced;68;8;62;0;7;Personal Auto;Personal L3;Offer3;Web;326.4;Four-Door Car;Medsize
RQ41621;Arizona;2.862.729.074;No;Basic;Doctor;2/21/11;Employed;F;64640;Urban;Divorced;73;5;94;2;1;Personal Auto;Personal L3;Offer3;Agent;327.912.134;Four-Door Car;Medsize
TB88830;California;8.614.686.004;No;Basic;Master;2/19/11;Employed;F;64220;Rural;Married;107;3;86;0;7;Personal Auto;Personal L2;Offer1;Branch;48.782.626;SUV;Medsize
LV94312;Oregon;4.931.503.095;No;Basic;College;2/14/11;Employed;M;33580;Suburban;Married;62;17;77;0;3;Corporate Auto;Corporate L3;Offer1;Agent;315.326.222;Four-Door Car;Medsize
PT45842;Arizona;4.642.020.128;No;Basic;College;02/11/2011;Unemployed;M;0;Suburban;Single;64;10;15;0;5;Personal Auto;Personal L3;Offer1;Web;770.254.285;Two-Door Car;Small
CV49750;Arizona;2.142.363.723;Yes;Basic;Bachelor;01/03/2011;Unemployed;M;0;Suburban;Married;65;9;31;0;2;Personal Auto;Personal L3;Offer2;Agent;312;Two-Door Car;Medsize
RB63074;Oregon;4.858.067.125;No;Basic;High School or Below;01/03/2011;Unemployed;M;0;Suburban;Single;67;0;79;0;3;Personal Auto;Personal L1;Offer2;Branch;482.4;Four-Door Car;Medsize
XX73066;Arizona;5.261.101.863;No;Basic;Master;02/02/2011;Employed;M;43318;Rural;Married;66;35;28;0;5;Personal Auto;Personal L2;Offer2;Branch;48.936.563;Four-Door Car;Medsize
VN22337;California;3.274.037.562;No;Extended;College;02/07/2011;Employed;F;83869;Urban;Married;81;10;23;0;1;Personal Auto;Personal L1;Offer1;Agent;348.186.032;Four-Door Car;Medsize
BA19651;California;613.438.779;No;Extended;High School or Below;01/01/2011;Employed;M;43875;Urban;Divorced;78;18;33;0;5;Corporate Auto;Corporate L3;Offer3;Agent;289.468.771;Four-Door Car;Medsize
UX18122;Washington;3.690.698.916;No;Extended;Bachelor;1/17/11;Employed;F;59016;Suburban;Married;92;3;65;0;1;Corporate Auto;Corporate L1;Offer2;Web;441.6;Four-Door Car;Medsize
HY46017;California;2.776.772.734;No;Basic;College;2/26/11;Employed;F;70793;Rural;Married;69;32;1;0;1;Personal Auto;Personal L3;Offer2;Web;62.625.841;Four-Door Car;Large
ZI95657;California;1.097.206.778;Yes;Extended;Doctor;1/18/11;Employed;M;24164;Suburban;Divorced;137;2;40;0;5;Personal Auto;Personal L3;Offer2;Agent;657.6;Sports Car;Medsize
MK93363;Washington;4.177.666.255;No;Basic;Master;2/17/11;Employed;F;29133;Suburban;Married;104;27;76;0;1;Personal Auto;Personal L1;Offer2;Branch;499.2;Sports Car;Medsize
UM26324;Washington;583.889.915;Yes;Basic;High School or Below;01/06/2011;Employed;M;81082;Urban;Married;73;5;85;0;4;Corporate Auto;Corporate L3;Offer2;Agent;281.295.903;Four-Door Car;Large
ZN18884;California;646.222.199;No;Basic;Bachelor;1/23/11;Unemployed;M;0;Suburban;Single;65;17;41;0;2;Corporate Auto;Corporate L2;Offer4;Call Center;312;Four-Door Car;Medsize
PN18863;California;510.950.079;No;Basic;College;01/11/2011;Employed;M;21277;Suburban;Divorced;66;1;42;0;9;Corporate Auto;Corporate L3;Offer2;Web;316.8;Four-Door Car;Medsize
BK76340;California;8.278.716.567;No;Extended;High School or Below;02/07/2011;Disabled;M;16924;Suburban;Single;226;23;69;0;1;Personal Auto;Personal L2;Offer1;Branch;1084.8;Luxury SUV;Medsize
QZ83992;California;8.682.234.653;No;Basic;College;2/24/11;Medical Leave;M;10540;Suburban;Married;115;33;76;0;3;Corporate Auto;Corporate L1;Offer1;Agent;552;SUV;Medsize
WE23159;Oregon;9.415.901.707;No;Extended;High School or Below;2/22/11;Unemployed;M;0;Suburban;Single;133;4;58;0;3;Special Auto;Special L2;Offer2;Agent;1.361.993.232;Sports Car;Small
GA86186;Oregon;3.230.576.665;Yes;Extended;College;01/05/2011;Employed;M;62873;Urban;Divorced;81;0;41;0;1;Special Auto;Special L3;Offer2;Call Center;20.775.186;Four-Door Car;Medsize
ZM24497;California;170.191.929;No;Extended;High School or Below;02/03/2011;Employed;M;98623;Suburban;Married;211;17;69;0;9;Personal Auto;Personal L3;Offer4;Web;1012.8;Luxury SUV;Large
EY97047;Oregon;2.647.519.741;Yes;Basic;College;2/20/11;Employed;M;37876;Urban;Single;69;13;15;0;1;Corporate Auto;Corporate L2;Offer2;Agent;300.056.383;Four-Door Car;Medsize
NW14895;Arizona;1.288.311.573;No;Basic;Bachelor;01/02/2011;Employed;M;77469;Suburban;Divorced;109;2;98;1;2;Personal Auto;Personal L2;Offer1;Agent;757.170.246;SUV;Small
KS42294;California;2.093.005.217;No;Basic;College;1/14/11;Employed;F;30535;Rural;Married;66;22;18;0;2;Personal Auto;Personal L3;Offer2;Call Center;94.142.294;Four-Door Car;Small
DQ50258;California;4.814.350.556;No;Basic;College;02/07/2011;Unemployed;M;0;Suburban;Single;67;17;4;0;4;Personal Auto;Personal L3;Offer2;Agent;482.4;Four-Door Car;Medsize
XK10881;Oregon;4.836.892.172;No;Basic;Bachelor;02/10/2011;Employed;M;39310;Rural;Married;61;5;89;0;3;Personal Auto;Personal L3;Offer1;Agent;93.181.865;Four-Door Car;Medsize
LC20778;Nevada;1.874.539.592;No;Extended;Master;2/27/11;Medical Leave;F;27229;Suburban;Single;99;20;9;0;2;Personal Auto;Personal L2;Offer3;Agent;475.2;Four-Door Car;Small
LH87004;Washington;1.736.752.612;No;Basic;College;01/05/2011;Employed;M;41418;Suburban;Divorced;112;17;80;0;2;Personal Auto;Personal L3;Offer3;Branch;537.6;SUV;Small
SZ17657;Oregon;9.012.922.138;No;Basic;College;1/18/11;Employed;F;67840;Rural;Married;112;34;56;0;5;Personal Auto;Personal L3;Offer2;Web;83.240.006;SUV;Small
RI44399;California;5.871.607.022;No;Extended;Bachelor;1/28/11;Unemployed;F;0;Suburban;Single;80;24;20;0;7;Corporate Auto;Corporate L3;Offer1;Call Center;871.055.266;Four-Door Car;Medsize
RF73080;Oregon;5.926.729.379;Yes;Extended;College;1/25/11;Retired;M;23091;Suburban;Married;96;28;90;5;5;Personal Auto;Personal L3;Offer1;Agent;460.8;Four-Door Car;Medsize
QA69109;Arizona;5.453.709.172;No;Basic;Master;2/16/11;Employed;F;69468;Urban;Married;67;2;3;0;3;Personal Auto;Personal L3;Offer2;Call Center;302.733.593;Four-Door Car;Medsize
FK85203;California;9.106.867.749;No;Basic;High School or Below;01/07/2011;Employed;M;74143;Suburban;Married;114;1;61;0;6;Personal Auto;Personal L3;Offer1;Branch;547.2;SUV;Medsize
ET44462;Arizona;5.013.136.429;No;Extended;High School or Below;02/12/2011;Employed;M;65165;Suburban;Married;126;14;18;1;1;Personal Auto;Personal L1;Offer2;Web;604.8;SUV;Medsize
SK27185;California;667.205.628;No;Premium;College;1/16/11;Employed;F;50537;Rural;Married;165;10;35;0;1;Personal Auto;Personal L3;Offer1;Branch;60.005.031;SUV;Medsize
JW87443;Oregon;6.521.368.813;Yes;Extended;College;01/09/2011;Employed;F;72608;Suburban;Married;82;26;19;3;8;Personal Auto;Personal L3;Offer2;Agent;393.6;Four-Door Car;Medsize
OM37610;Nevada;1.302.422.378;No;Premium;High School or Below;1/20/11;Employed;F;26312;Suburban;Married;110;29;19;1;2;Personal Auto;Personal L3;Offer1;Web;565.837.664;Four-Door Car;Medsize
TJ58873;Oregon;2.748.800.067;No;Basic;High School or Below;1/14/11;Employed;M;56900;Urban;Married;68;11;34;0;1;Personal Auto;Personal L3;Offer3;Agent;304.115.627;Four-Door Car;Medsize
WE97690;Oregon;280.359.608;No;Basic;Bachelor;2/16/11;Employed;F;60707;Urban;Married;70;2;24;0;1;Corporate Auto;Corporate L2;Offer2;Web;327.061.103;Four-Door Car;Medsize
HH99354;Oregon;7.231.000.788;No;Basic;Bachelor;1/24/11;Employed;M;67276;Urban;Married;61;7;74;0;2;Personal Auto;Personal L2;Offer2;Call Center;181.804.443;Two-Door Car;Medsize
UN90060;Oregon;8.329.286.254;No;Basic;High School or Below;1/19/11;Employed;F;30865;Rural;Married;104;33;31;0;7;Personal Auto;Personal L3;Offer1;Web;21.261.834;SUV;Medsize
BR76202;California;4.626.801.093;Yes;Basic;Master;1/16/11;Employed;F;79487;Suburban;Divorced;114;20;87;0;1;Personal Auto;Personal L2;Offer2;Branch;547.2;SUV;Medsize
MO48960;California;6.265.343.299;Yes;Extended;Doctor;1/13/11;Unemployed;F;0;Suburban;Married;84;18;25;1;4;Personal Auto;Personal L2;Offer1;Agent;481.025.786;Four-Door Car;Medsize
QG50480;Oregon;450.416.329;No;Basic;College;1/19/11;Unemployed;M;0;Rural;Married;62;18;75;0;3;Personal Auto;Personal L3;Offer1;Agent;135.851.316;Two-Door Car;Medsize
RE73564;Oregon;1.153.347.722;No;Extended;Bachelor;2/14/11;Employed;F;41098;Urban;Married;96;3;15;0;2;Personal Auto;Personal L1;Offer1;Branch;250.058.657;Two-Door Car;Medsize
EN32990;Arizona;5.349.996.572;No;Basic;College;01/04/2011;Employed;F;89158;Urban;Single;67;34;71;0;6;Personal Auto;Personal L2;Offer1;Branch;272.195.232;Four-Door Car;Medsize
OO97388;Oregon;2.855.687.705;No;Basic;Master;1/22/11;Employed;F;99612;Suburban;Married;70;14;20;0;1;Personal Auto;Personal L1;Offer2;Agent;336;Two-Door Car;Small
JN66901;Nevada;6.601.611.299;No;Basic;High School or Below;02/08/2011;Unemployed;M;0;Suburban;Single;194;22;79;0;1;Corporate Auto;Corporate L1;Offer4;Web;2.306.508.397;Luxury SUV;Medsize
